Vibration_X_RMS,Vibration_X_Peak,Vibration_Y_RMS,Vibration_Y_Peak,Vibration_Z_RMS,Vibration_Z_Peak,Acoustic_Emission_RMS,Penetration_Rate_Avg,Rotation_Speed_Avg,Feed_Pressure_Avg,Hydraulic_Pressure_Avg,Hydraulic_Return_Pressure_Avg,Hydraulic_Oil_Temp_Avg,Flow_Rate_Avg,Differential_Pressure_Filter_Avg,Oil_Particle_Count_Avg,Oil_Moisture_Avg,Oil_Viscosity_Avg,Tank_Level_End,Drive_Motor_Current_Avg,Motor_Winding_Temp_Avg,drill_bit_health,striker_bar_health,drill_rod_health,coupling_sleeve_health,hydraulic_seal_health,hydraulic_hose_health,filter_health,rul_hours,failure_type,rock_hardness,drill_hours_since_overhaul,hour_in_session,session_id,ambient_temp_C
2.02,3.91,1.76,3.43,2.18,4.32,1.37,0.76,47.9,79.5,174.9,8.92,55.5,98.0,0.48,125,149,46.5,88.1,61.0,75.5,0,0,0,0,0,0,0,1987.2,none,7,3009,9,6,35.2
2.02,3.88,1.67,3.28,2.31,4.53,1.36,0.75,49.1,81.8,172.3,9.43,56.1,98.8,0.51,120,152,44.0,88.1,59.3,73.6,0,0,0,0,0,0,0,1998.5,none,7,3010,10,6,35.2
2.03,3.9,1.79,3.58,2.32,4.52,1.28,0.76,46.9,76.1,172.3,8.14,54.5,98.7,0.5,123,164,44.5,88.1,59.4,75.4,0,0,0,0,0,0,0,1864.4,none,7,3011,11,6,35.0
1.9,3.92,1.65,3.64,2.43,4.68,1.34,0.77,48.7,83.5,179.8,8.26,54.6,96.4,0.49,130,150,46.5,88.1,59.5,72.1,0,0,0,0,0,0,0,1806.8,none,7,3012,12,6,34.9
1.89,3.81,1.73,3.41,2.2,4.63,1.3,0.75,47.1,73.8,181.0,7.72,55.3,97.0,0.48,128,151,44.3,88.1,62.2,73.6,0,0,0,0,0,0,0,1869.7,none,7,3013,13,6,34.6
1.95,3.78,1.75,3.34,2.3,4.61,1.33,0.77,48.9,83.3,175.9,7.99,55.4,95.6,0.55,127,149,46.0,88.1,60.4,74.0,0,0,0,0,0,0,0,1993.0,none,7,3014,14,6,34.5
2.0,4.01,1.82,3.58,2.21,4.75,1.26,0.77,46.2,80.0,167.0,7.79,55.5,100.8,0.49,126,147,44.4,88.1,66.0,71.8,0,0,0,0,0,0,0,1947.1,none,7,3015,15,6,34.5
2.03,4.12,1.77,3.61,2.44,4.65,1.32,0.76,47.1,83.6,167.2,9.58,56.1,96.5,0.52,133,137,46.9,88.1,62.9,72.0,0,0,0,0,0,0,0,1995.1,none,7,3016,16,6,34.7
2.09,4.02,1.75,3.44,2.25,4.49,1.33,0.77,49.4,84.5,167.1,9.11,56.3,98.9,0.52,128,146,45.8,88.1,59.3,75.2,0,0,0,0,0,0,0,1997.5,none,7,3017,17,6,34.8
2.01,4.09,1.75,3.4,2.38,4.81,1.34,0.76,46.0,76.5,174.1,8.89,53.7,100.1,0.48,129,160,43.7,88.1,65.9,74.3,0,0,0,0,0,0,0,1802.9,none,7,3018,18,6,35.0
1.97,4.05,1.72,3.51,2.35,4.63,1.27,0.75,46.9,80.7,170.5,7.24,56.7,101.7,0.51,133,148,45.7,88.1,58.4,75.9,0,0,0,0,0,0,0,1960.3,none,7,3019,19,6,35.1
2.08,3.99,1.82,3.33,2.27,4.72,1.36,0.76,47.4,78.8,166.4,8.61,55.0,97.8,0.53,130,144,46.3,88.1,65.8,73.8,0,0,0,0,0,0,0,1931.5,none,7,3020,20,6,35.2
2.04,4.16,1.77,3.46,2.19,4.73,1.44,0.75,46.5,77.4,181.0,9.61,57.1,102.1,0.49,126,155,45.7,88.1,64.3,74.6,0,0,0,0,0,0,0,1964.5,none,7,3021,21,6,35.4
1.97,3.94,1.74,3.57,2.17,4.74,1.33,0.77,46.7,81.7,180.9,8.93,55.7,95.6,0.5,128,178,45.0,88.1,59.9,72.6,0,0,0,0,0,0,0,1979.5,none,7,3022,22,6,35.6
1.94,4.17,1.84,3.59,2.25,4.62,1.41,0.75,47.2,78.6,167.8,9.23,54.9,102.9,0.53,137,145,45.7,88.1,61.3,70.8,0,0,0,0,0,0,0,1889.3,none,7,3023,23,6,35.8
1.94,4.12,1.78,3.5,2.37,4.76,1.4,0.76,46.0,82.3,175.1,9.06,56.1,95.1,0.57,139,154,45.1,88.1,62.4,74.3,0,0,0,0,0,0,0,1800.6,none,7,3024,24,6,35.8
1.98,4.08,1.83,3.72,2.41,4.68,1.4,0.75,46.9,79.4,176.1,8.68,54.1,100.4,0.54,137,154,45.8,88.1,59.8,73.9,0,0,0,0,0,0,0,1879.8,none,7,3025,25,6,35.8
1.98,4.02,1.83,3.51,2.4,4.49,1.43,0.76,47.1,76.4,167.1,9.31,56.1,94.8,0.52,135,168,45.7,88.1,61.2,74.2,0,0,0,0,0,0,0,1813.7,none,7,3026,26,6,36.0
2.06,4.0,1.74,3.61,2.27,4.86,1.41,0.75,48.2,80.3,170.2,9.31,54.7,98.2,0.51,120,146,44.4,88.1,58.9,74.0,0,0,0,0,0,0,0,1961.0,none,7,3027,27,6,35.9
1.99,4.09,1.86,3.89,2.31,4.58,1.33,0.76,46.7,80.5,180.5,7.41,56.9,98.1,0.57,133,148,45.4,88.1,60.5,74.5,0,0,0,0,0,0,0,1898.4,none,7,3028,28,6,36.0
2.1,4.35,1.81,3.42,2.38,4.54,1.41,0.73,47.4,77.8,179.2,9.76,57.9,96.8,0.52,134,165,44.5,88.1,58.5,72.9,0,0,0,0,0,0,0,1974.9,none,7,3029,29,6,36.1
2.06,4.09,1.76,3.42,2.35,4.84,1.41,0.75,49.2,76.1,168.9,8.34,54.6,96.4,0.5,132,169,45.9,88.0,63.3,76.8,0,0,0,0,0,0,0,1952.0,none,7,3030,30,6,36.2
2.06,3.94,1.79,3.62,2.4,4.88,1.39,0.76,49.2,77.3,168.5,8.21,54.6,98.9,0.58,130,166,44.9,88.0,60.6,73.2,0,0,0,0,0,0,0,1877.1,none,7,3031,31,6,36.2
1.95,4.07,1.86,3.67,2.4,4.82,1.39,0.76,48.5,78.6,178.1,8.73,54.4,96.0,0.52,141,167,44.8,88.0,63.0,73.7,0,0,0,0,0,0,0,1841.8,none,7,3032,32,6,36.0
1.92,4.15,1.79,3.52,2.34,4.77,1.43,0.73,49.1,83.5,178.9,8.63,53.1,96.3,0.52,144,161,46.2,88.0,62.1,75.5,0,0,0,0,0,0,0,1911.3,none,7,3033,33,6,35.8
1.99,4.34,1.76,3.5,2.42,4.82,1.3,0.74,49.1,76.9,164.4,8.83,55.6,97.8,0.58,145,158,44.7,88.0,63.5,75.7,0,0,0,0,0,0,0,1968.9,none,7,3034,34,6,35.9
2.11,4.15,1.78,3.74,2.45,4.59,1.39,0.74,46.6,82.5,186.3,8.35,56.8,96.3,0.5,129,154,44.5,88.0,57.2,71.6,0,0,0,0,0,0,0,1952.3,none,7,3035,35,6,35.7
2.29,4.38,1.88,4.21,2.46,5.32,1.62,0.59,47.1,87.4,172.6,8.7,58.0,97.0,0.51,132,153,44.7,88.0,65.9,74.4,0,0,0,0,0,0,0,1952.6,none,9,3036,36,6,35.5
2.24,4.83,2.12,3.88,2.6,5.22,1.74,0.57,47.2,84.9,172.1,8.93,55.2,98.9,0.53,132,167,45.0,88.0,61.7,74.2,0,0,0,0,0,0,0,1860.7,none,9,3037,37,6,35.3
2.34,4.7,1.91,4.07,2.62,5.58,1.71,0.58,48.2,82.3,187.8,9.54,57.7,98.6,0.53,142,162,45.4,88.0,63.1,75.4,0,0,0,0,0,0,0,1916.8,none,9,3038,38,6,35.0
2.36,4.54,1.89,4.22,2.65,5.31,1.75,0.58,49.0,85.1,171.7,9.25,55.0,101.8,0.58,140,161,44.5,88.0,66.4,77.4,0,0,0,0,0,0,0,1922.1,none,9,3039,39,6,34.7
2.32,4.74,2.02,4.19,2.7,5.5,1.69,0.58,45.9,90.0,185.4,9.83,58.1,100.9,0.56,136,154,44.8,88.0,62.7,75.1,0,0,0,0,0,0,0,1884.2,none,9,3040,40,6,34.9
2.27,4.73,2.06,4.12,2.63,5.28,1.75,0.6,46.7,80.4,178.2,9.99,56.4,99.0,0.6,140,174,43.1,88.0,62.3,70.7,0,0,0,0,0,0,0,1890.7,none,9,3041,41,6,35.1
2.39,5.08,2.18,3.94,2.57,5.24,1.82,0.57,47.6,79.3,165.3,9.42,55.9,98.4,0.59,143,166,45.5,88.0,63.5,75.8,0,0,0,0,0,0,0,1987.7,none,9,3042,42,6,35.3
2.31,4.89,2.08,4.26,2.72,5.65,1.65,0.59,45.7,83.0,172.4,8.68,57.6,99.9,0.57,144,159,44.8,88.0,66.5,76.0,0,0,0,0,0,0,0,1861.5,none,9,3043,43,6,35.2
2.32,4.85,1.94,4.22,2.67,5.4,1.76,0.59,49.9,79.9,171.0,9.56,58.1,96.1,0.58,151,157,44.5,88.0,61.6,74.9,0,0,0,0,0,0,0,1931.6,none,9,3044,44,6,35.0
2.27,4.77,2.1,4.26,2.7,5.47,1.75,0.59,48.6,85.1,174.1,8.96,58.1,97.4,0.55,145,156,44.7,88.0,64.5,73.1,0,0,0,0,0,0,0,193.5,none,9,3045,45,6,35.0
2.39,4.95,2.04,4.18,2.74,5.57,1.7,0.58,47.3,88.9,165.2,9.75,57.3,97.2,0.59,145,150,45.0,88.0,63.0,74.9,0,0,0,0,0,0,0,193.2,none,9,3046,46,6,34.9
2.27,4.92,2.11,4.36,2.73,5.34,1.79,0.56,48.0,85.8,168.7,8.64,56.7,101.2,0.62,148,161,44.6,88.0,63.3,73.8,0,0,0,0,0,0,0,192.8,none,9,3047,47,6,34.9
2.41,4.89,2.07,4.2,2.67,5.41,1.67,0.58,47.0,89.3,170.9,8.68,53.7,102.0,0.59,151,153,47.6,88.0,61.6,75.8,0,0,0,0,0,0,0,192.5,none,9,3048,48,6,34.9
2.38,4.69,2.18,4.47,2.73,5.61,1.71,0.56,47.1,81.8,166.3,9.88,57.8,97.0,0.61,139,158,45.6,88.0,61.9,78.2,0,0,0,0,0,0,0,192.2,none,9,3049,49,6,34.8
2.36,4.94,2.06,4.31,2.61,5.61,1.91,0.59,48.7,83.0,169.6,9.52,56.7,100.2,0.59,144,142,42.4,88.0,63.9,73.5,0,0,0,0,0,0,0,191.8,none,9,3050,50,6,34.8
2.36,4.72,2.16,4.43,2.64,5.64,1.93,0.57,47.8,88.7,178.4,10.1,56.2,99.4,0.62,146,158,43.5,88.0,59.6,76.6,0,0,0,0,0,0,0,191.5,none,9,3051,51,6,34.9
2.48,5.1,2.08,4.39,2.76,5.39,1.78,0.59,48.5,85.9,182.7,10.1,58.7,95.1,0.54,139,163,44.6,88.0,64.4,74.3,0,0,0,0,0,0,0,191.2,none,9,3052,52,6,34.7
2.36,4.89,2.07,4.4,2.84,5.43,1.68,0.56,48.9,83.2,178.4,9.54,56.4,99.1,0.59,152,165,43.8,88.0,65.3,73.8,0,0,0,0,0,0,0,190.8,none,9,3053,53,6,34.4
2.52,5.14,2.06,4.1,2.6,5.64,1.85,0.57,48.0,78.3,176.7,9.36,56.5,97.3,0.64,157,151,44.3,88.0,64.2,72.6,0,0,0,0,0,0,0,190.5,none,9,3054,54,6,34.2
2.45,5.12,2.17,4.29,2.75,5.61,1.78,0.58,49.7,86.2,170.0,9.99,56.0,97.1,0.59,152,153,46.2,87.9,63.3,75.8,0,0,0,0,0,0,0,190.2,none,9,3055,55,6,34.2
2.36,5.16,2.05,4.37,2.67,5.67,1.8,0.6,49.5,87.3,177.9,9.64,54.7,96.3,0.56,163,148,44.8,87.9,65.9,71.7,0,0,0,0,0,0,0,189.8,none,9,3056,56,6,34.0
2.54,4.96,2.12,4.4,2.7,5.96,1.66,0.58,48.8,88.0,179.0,9.56,55.8,95.3,0.62,153,166,45.9,87.9,62.8,74.0,0,0,0,0,0,0,0,189.5,none,9,3057,57,6,33.8
2.5,5.05,2.2,4.54,2.76,5.73,1.76,0.57,47.5,84.1,181.9,8.57,55.3,93.9,0.62,153,162,45.8,87.9,62.8,76.0,0,0,0,0,0,0,0,189.2,none,9,3058,58,6,33.6
2.4,5.25,2.2,4.38,2.69,5.9,1.83,0.59,46.4,88.0,172.1,8.66,58.6,94.1,0.62,155,153,44.8,87.9,68.8,74.0,0,0,0,0,0,0,0,188.8,none,9,3059,59,6,33.5
2.36,5.28,2.28,4.54,2.82,5.85,1.87,0.58,48.4,86.3,179.6,9.59,54.9,96.9,0.62,159,138,45.6,87.9,66.0,73.6,0,0,0,0,0,0,0,188.5,none,9,3060,60,6,33.3
2.38,5.01,2.21,4.53,2.64,6.01,1.82,0.59,46.9,90.7,177.7,11.4,57.3,93.6,0.6,157,159,44.7,87.9,63.5,74.3,0,0,0,0,0,0,0,188.2,none,9,3061,61,6,33.4
2.48,5.05,2.1,4.74,2.81,5.79,1.86,0.58,48.2,83.9,174.0,10.95,55.5,96.1,0.63,154,151,44.0,87.9,65.2,75.3,0,0,0,0,0,0,0,187.8,none,9,3062,62,6,33.4
2.61,5.05,2.12,4.5,2.86,5.74,1.84,0.59,49.0,86.4,179.9,9.46,54.8,94.8,0.6,163,159,44.8,87.9,68.0,75.0,0,0,0,0,0,0,0,187.5,none,9,3063,63,6,33.4
2.5,5.09,2.22,4.6,2.82,5.58,1.79,0.58,46.2,87.6,165.2,9.41,57.9,94.7,0.65,164,156,44.8,87.9,62.0,78.1,0,0,0,0,0,0,0,187.2,none,9,3064,64,6,33.5
2.52,5.34,2.22,4.68,2.72,5.86,1.89,0.58,47.1,82.9,184.9,11.04,54.9,98.9,0.66,165,167,45.7,87.9,62.9,72.9,0,0,0,0,0,0,0,186.8,none,9,3065,65,6,33.3
2.46,5.09,2.33,4.73,2.8,5.83,1.84,0.56,47.9,85.1,178.0,9.6,56.4,93.5,0.65,157,150,43.3,87.9,62.4,74.3,0,0,0,0,0,0,0,186.5,none,9,3066,66,6,33.3
2.49,5.21,2.25,4.64,2.83,6.02,1.92,0.56,48.3,86.8,177.4,9.37,57.9,98.8,0.62,171,164,44.9,87.9,68.8,73.3,0,0,0,0,0,0,0,186.2,none,9,3067,67,6,33.1
2.58,5.17,2.28,4.61,2.95,5.82,1.92,0.56,46.5,82.3,179.9,9.27,54.4,94.1,0.67,165,149,45.5,87.9,65.4,73.8,0,0,0,0,0,0,0,185.8,none,9,3068,68,6,33.1
2.64,5.26,2.18,4.55,2.85,5.86,1.94,0.56,49.6,82.4,178.3,10.53,56.4,95.1,0.62,158,165,44.4,87.9,62.1,74.2,0,0,0,0,0,0,0,185.5,none,9,3069,69,6,33.0
2.5,5.35,2.08,4.97,2.85,6.18,1.88,0.57,48.3,93.6,176.1,10.33,55.8,97.7,0.64,178,155,46.2,87.9,65.3,73.9,0,0,0,0,0,0,0,185.2,none,9,3070,70,6,32.9
2.66,5.43,2.31,4.77,2.82,5.72,1.96,0.57,46.3,88.9,179.6,10.65,55.4,96.9,0.63,165,168,44.7,87.8,65.8,75.5,0,0,0,0,0,0,0,184.8,none,9,3071,71,6,32.9
2.59,5.23,2.34,4.82,2.84,6.16,1.82,0.59,45.8,90.3,169.7,9.61,55.3,99.4,0.66,172,153,45.8,87.8,63.9,75.6,0,0,0,0,0,0,0,184.5,none,9,3072,72,6,33.0
2.69,5.47,2.22,4.6,2.96,5.68,1.95,0.55,47.6,84.8,175.5,10.15,56.3,98.4,0.61,163,156,45.2,87.8,62.8,74.9,0,0,0,0,0,0,0,184.2,none,9,3073,73,6,33.3
2.54,5.42,2.37,4.8,2.88,6.01,1.98,0.56,46.9,87.0,175.9,11.04,56.3,96.5,0.62,180,161,43.9,87.8,62.7,72.2,0,0,0,0,0,0,0,183.8,none,9,3074,74,6,33.3
2.42,5.35,2.4,5.01,2.81,5.86,2.03,0.57,48.1,83.2,172.1,10.59,56.9,96.1,0.62,171,161,43.6,87.8,63.8,75.5,0,0,0,0,0,0,0,183.5,none,9,3075,75,6,33.4
2.52,5.43,2.23,4.88,2.95,6.01,1.88,0.57,46.3,88.7,181.6,10.7,55.7,93.7,0.62,163,159,45.1,87.8,62.4,76.4,0,0,0,0,0,0,0,183.2,none,9,3076,76,6,33.6
2.51,5.38,2.41,4.78,2.92,6.01,1.89,0.57,47.4,82.4,176.0,10.75,58.7,99.3,0.68,171,148,45.7,87.8,68.6,76.1,0,0,0,0,0,0,0,182.8,none,9,3077,77,6,33.4
2.65,5.39,2.21,4.9,2.91,5.99,1.88,0.57,46.9,80.6,179.8,11.76,60.2,96.8,0.66,180,155,45.8,87.8,64.5,75.0,0,0,0,0,0,0,0,182.5,none,9,3078,78,6,33.6
2.67,5.62,2.31,4.65,2.89,6.32,1.99,0.59,50.4,88.6,172.3,10.64,55.7,95.5,0.69,168,174,46.5,87.8,63.7,74.1,0,0,0,0,0,0,0,182.2,none,9,3079,79,6,33.3
2.57,5.49,2.26,4.97,2.95,6.15,2.03,0.56,50.3,86.1,178.9,11.12,54.7,96.0,0.65,184,169,46.2,87.8,63.8,73.7,0,0,0,0,0,0,0,181.8,none,9,3080,80,6,33.1
2.66,5.45,2.22,5.1,3.13,5.76,1.96,0.56,49.8,92.2,176.3,10.79,58.3,94.7,0.69,163,174,43.8,87.8,66.6,74.3,0,0,0,0,0,0,0,181.5,none,9,3081,81,6,33.3
2.61,5.49,2.37,4.88,2.92,6.25,1.97,0.54,47.9,87.3,178.6,11.43,57.9,98.6,0.68,181,159,43.1,87.8,62.6,76.5,0,0,0,0,0,0,0,181.2,none,9,3082,82,6,33.3
2.59,5.75,2.37,5.1,2.88,6.33,2.02,0.55,47.0,85.6,175.6,11.22,55.2,97.2,0.65,166,156,44.0,87.8,62.0,73.8,0,0,0,0,0,0,0,180.8,none,9,3083,83,6,33.4
2.73,5.39,2.32,4.8,3.04,6.09,2.07,0.57,49.6,83.7,168.3,10.98,58.1,98.1,0.6,167,163,44.4,87.8,67.6,75.4,0,0,0,0,0,0,0,180.5,none,9,3084,84,6,33.3
2.6,5.62,2.27,4.94,2.99,6.33,2.06,0.56,49.7,79.3,178.9,11.07,55.4,94.8,0.67,170,158,45.0,87.8,61.3,73.9,0,0,0,0,0,0,0,180.2,none,9,3085,85,6,33.2
2.69,5.8,2.34,5.3,2.88,6.38,1.98,0.56,49.8,83.1,169.9,11.6,56.5,98.7,0.69,173,153,46.7,87.7,64.5,74.5,0,0,0,0,0,0,0,179.8,none,9,3086,86,6,33.3
2.77,5.86,2.29,5.09,3.08,6.1,2.01,0.55,46.8,83.2,183.2,10.0,55.3,93.0,0.67,170,173,43.7,87.7,65.0,76.1,0,0,0,0,0,0,0,179.5,none,9,3087,87,6,33.2
2.73,5.85,2.36,4.66,2.97,6.49,1.95,0.58,46.9,86.0,173.6,11.17,57.1,96.0,0.67,185,155,43.5,87.7,65.6,76.7,0,0,0,0,0,0,0,179.2,none,9,3088,88,6,33.1
2.78,5.46,2.5,5.07,2.94,6.32,1.87,0.55,48.6,85.5,172.0,10.65,57.6,97.9,0.72,186,154,45.5,87.7,63.5,74.5,0,0,0,0,0,0,0,178.8,none,9,3089,89,6,33.2
2.69,5.5,2.48,5.14,2.81,6.58,1.9,0.54,49.1,85.2,182.4,11.55,56.6,97.0,0.68,179,161,44.4,87.7,65.1,75.7,0,0,0,0,0,0,0,178.5,none,9,3090,90,6,33.3
2.72,5.61,2.45,5.19,3.04,6.22,1.93,0.57,47.3,88.7,177.3,11.25,54.3,93.4,0.65,182,177,45.5,87.7,64.6,76.4,0,0,0,0,0,0,0,178.2,none,9,3091,91,6,33.4
2.73,5.29,2.52,5.04,2.88,6.39,2.06,0.55,46.7,81.1,176.6,11.53,56.7,98.6,0.67,173,138,44.8,87.7,62.7,74.6,0,0,0,0,0,0,0,177.8,none,9,3092,92,6,33.5
2.63,5.74,2.39,5.28,3.06,6.17,1.97,0.56,48.0,85.5,183.4,11.99,51.5,95.5,0.75,189,157,45.6,87.7,64.8,75.0,0,0,0,0,0,0,0,177.5,none,9,3093,93,6,33.4
2.68,5.93,2.55,5.08,3.09,6.63,1.94,0.56,48.3,87.0,176.0,12.06,56.2,96.7,0.72,176,167,45.0,87.7,65.0,73.6,0,0,0,0,0,0,0,177.2,none,9,3094,94,6,33.2
2.81,5.74,2.45,5.35,2.95,6.45,1.88,0.57,48.9,85.7,173.1,11.3,57.4,95.8,0.69,189,172,44.2,87.6,63.4,73.6,0,0,0,0,0,0,0,176.8,none,9,3095,95,6,33.3
2.86,5.64,2.5,4.82,2.99,6.67,1.96,0.56,45.9,86.4,185.4,10.71,58.2,95.2,0.66,195,164,44.3,87.6,62.6,73.8,0,0,0,0,0,0,0,176.5,none,9,3096,96,6,33.5
2.65,6.01,2.38,5.16,3.19,6.48,1.97,0.53,46.4,86.1,183.2,12.9,57.3,95.3,0.72,185,157,44.3,87.6,68.6,79.7,0,0,0,0,0,0,0,176.2,none,9,3097,97,6,33.8
2.87,5.72,2.46,5.4,3.07,6.66,2.14,0.58,48.1,88.5,180.3,12.32,58.0,96.3,0.69,192,175,42.0,87.6,62.8,74.8,0,0,0,0,0,0,0,175.8,none,9,3098,98,6,33.8
2.57,5.72,2.53,5.7,3.06,6.25,2.05,0.55,50.1,91.9,176.3,13.03,55.8,97.7,0.68,186,162,44.3,87.6,65.0,75.1,0,0,0,0,0,0,0,175.5,none,9,3099,99,6,34.0
2.85,5.86,2.59,5.33,3.06,6.38,1.98,0.54,49.0,87.7,179.1,12.0,57.7,93.6,0.72,189,167,44.3,87.6,66.7,74.8,0,0,0,0,0,0,0,175.2,none,9,3100,100,6,33.9
2.71,5.8,2.48,5.81,3.34,6.67,1.98,0.53,46.6,83.2,178.1,12.67,56.5,97.3,0.72,200,172,45.3,87.6,65.9,75.6,0,0,0,0,0,0,0,174.8,none,9,3101,101,6,34.1
2.69,5.96,2.44,5.51,3.0,6.35,2.09,0.55,47.3,87.6,178.5,11.21,57.1,92.2,0.66,198,168,43.3,87.6,64.2,76.6,0,0,0,0,0,0,0,174.5,none,9,3102,102,6,33.8
2.59,5.88,2.37,5.36,2.93,6.53,2.12,0.55,47.4,87.2,175.2,11.18,54.9,93.6,0.77,196,168,44.2,87.6,64.1,74.3,0,0,0,0,0,0,0,174.2,none,9,3103,103,6,33.9
2.79,6.14,2.54,5.45,2.92,6.33,2.07,0.54,46.5,90.3,180.8,12.69,57.0,98.9,0.72,192,168,46.4,87.6,63.9,75.5,0,0,0,0,0,0,0,173.8,none,9,3104,104,6,33.9
2.96,5.82,2.75,5.55,3.03,6.58,2.24,0.56,47.2,83.6,176.4,12.66,58.1,94.6,0.67,197,173,43.7,87.6,64.8,79.1,0,0,0,0,0,0,0,173.5,none,9,3105,105,6,33.6
2.74,6.28,2.6,5.52,3.24,6.86,2.06,0.55,47.8,82.8,184.0,12.77,57.3,99.4,0.75,200,161,43.7,87.5,65.9,75.4,0,0,0,0,0,0,0,173.2,none,9,3106,106,6,33.4
2.72,5.72,2.39,5.09,3.13,6.87,2.13,0.54,50.0,86.1,169.6,12.21,57.1,94.6,0.71,185,172,45.1,87.5,66.6,74.6,0,0,0,0,0,0,0,172.8,none,9,3107,107,6,33.3
2.84,6.13,2.61,5.47,3.05,6.65,2.07,0.54,46.0,82.4,175.3,12.3,56.1,94.2,0.75,184,172,45.8,87.5,67.5,75.7,0,0,0,0,0,0,0,172.5,none,9,3108,108,6,33.3
3.01,5.87,2.46,5.6,3.24,6.71,2.05,0.55,45.7,86.4,175.6,12.02,57.3,93.5,0.73,202,164,44.2,87.5,62.3,77.5,0,0,0,0,0,0,0,172.2,none,9,3109,109,6,33.4
3.02,6.52,2.71,5.49,3.13,6.85,2.08,0.56,47.5,85.6,184.6,12.53,57.1,98.1,0.7,189,164,45.6,87.5,68.9,73.2,0,0,0,0,0,0,0,171.8,none,9,3110,110,6,33.1
2.78,6.02,2.6,5.78,3.14,7.16,2.13,0.54,47.3,87.7,167.9,12.31,57.7,97.6,0.78,192,163,45.7,87.5,68.5,75.3,0,0,0,0,0,0,0,171.5,none,9,3111,111,6,33.3
2.8,5.98,2.66,5.46,3.25,6.85,2.05,0.55,49.2,87.6,178.5,12.47,59.5,96.5,0.76,184,170,44.7,87.5,63.0,74.2,0,0,0,0,0,0,0,171.2,none,9,3112,112,6,33.3
2.81,6.1,2.61,5.67,3.17,6.76,2.01,0.53,48.8,83.7,187.6,13.33,57.1,96.0,0.78,207,168,44.9,87.5,66.2,76.3,0,0,0,0,0,0,0,170.8,none,9,3113,113,6,33.2
2.87,6.01,2.45,5.4,3.16,6.77,2.14,0.56,46.8,82.2,178.0,12.8,58.8,92.4,0.69,215,160,44.9,87.5,64.1,72.8,0,0,0,0,0,0,0,170.5,none,9,3114,114,6,33.0
2.93,5.96,2.68,5.36,3.12,6.71,2.01,0.54,48.7,88.7,173.9,13.37,58.1,98.2,0.75,199,166,44.2,87.4,69.9,77.2,0,0,0,0,0,0,0,170.2,none,9,3115,115,6,33.0
2.82,6.05,2.59,5.51,3.23,6.61,2.12,0.54,48.0,84.6,182.1,11.98,56.8,95.5,0.82,205,170,45.3,87.4,62.4,74.9,0,0,0,0,0,0,0,169.8,none,9,3116,116,6,33.0
2.83,6.45,2.68,5.64,2.97,7.29,2.2,0.55,47.1,86.5,179.4,12.12,58.5,94.9,0.76,203,160,45.3,87.4,66.2,77.5,0,0,0,0,0,0,0,169.5,none,9,3117,117,6,32.8
2.94,6.23,2.69,5.63,3.18,7.11,2.05,0.51,45.9,81.3,175.3,11.26,57.9,96.4,0.74,191,155,45.9,87.4,64.0,72.4,0,0,0,0,0,0,0,169.2,none,9,3118,118,6,33.0
2.75,6.12,2.57,5.58,3.24,7.0,2.18,0.54,46.2,84.3,172.6,12.95,58.5,93.5,0.76,206,161,42.7,87.4,67.3,74.7,0,0,0,0,0,0,0,168.8,none,9,3119,119,6,32.9
2.83,6.43,2.67,5.69,3.33,6.84,2.13,0.54,48.1,90.6,173.0,12.47,55.6,95.8,0.7,211,159,45.3,87.4,65.2,73.8,0,0,0,0,0,0,0,168.5,none,9,3120,120,6,33.1
2.8,6.16,2.61,5.78,3.15,6.72,2.16,0.52,49.2,89.1,160.9,12.2,56.1,95.6,0.72,217,165,45.1,87.4,64.4,78.3,0,0,0,0,0,0,0,168.2,none,9,3121,121,6,33.2
2.96,6.47,2.64,5.86,3.32,7.14,2.21,0.53,49.5,85.3,184.5,13.31,57.2,92.5,0.71,222,186,44.0,87.4,66.1,75.0,0,0,0,0,0,0,0,167.8,none,9,3122,122,6,33.4
3.0,5.98,2.75,5.86,3.17,6.87,2.08,0.54,45.8,86.6,180.8,12.02,58.8,94.1,0.78,212,188,43.7,87.3,62.1,76.5,0,0,0,0,0,0,0,167.5,none,9,3123,123,6,33.2
2.94,6.45,2.61,6.01,3.18,6.91,2.11,0.54,48.9,88.0,179.7,12.35,59.0,97.6,0.81,209,159,43.1,87.3,66.9,74.7,0,0,0,0,0,0,0,167.2,none,9,3124,124,6,33.2
2.93,6.53,2.76,5.51,3.16,6.74,2.18,0.53,47.1,83.6,180.0,12.87,53.9,96.3,0.8,210,173,44.3,87.3,63.4,77.4,0,0,0,0,0,0,0,166.8,none,9,3125,125,6,33.3
3.03,6.75,2.8,5.64,3.34,7.12,2.1,0.54,49.5,86.5,184.9,12.61,57.8,96.7,0.75,211,173,46.1,87.3,64.9,76.4,0,0,0,0,0,0,0,166.5,none,9,3126,126,6,33.1
2.74,6.55,2.69,6.22,3.31,6.76,2.02,0.55,49.6,88.6,172.2,12.83,58.3,97.3,0.76,216,179,44.0,87.3,64.0,79.1,0,0,0,0,0,0,0,166.2,none,9,3127,127,6,33.1
3.18,6.45,2.77,5.89,3.23,7.17,2.21,0.56,49.4,88.2,180.2,13.49,59.6,91.8,0.74,211,181,42.9,87.3,66.7,73.6,0,0,0,0,0,0,0,165.8,none,9,3128,128,6,33.2
